polyu_id,note_count,beat_count,is_duration_pred,has_rhythm_marked,qupai,source,volume,volume_region,volume_mode,qupai_brackets_removed
5120.1,34,4,True,False,《北尾聲》,雍熙樂府,61,合套,商角合套,北尾聲
5127.1,55,7,True,False,《新水令》,月令承應,62,南詞,雙調引,新水令
5128.1,101,11,True,False,《寶鼎現（寶鼎兒）》,琵琶記,62,南詞,雙調引,寶鼎現
5129.1,104,11,True,False,《寶鼎現（寶鼎兒）》,南柯夢,62,南詞,雙調引,寶鼎現
5130.1,88,10,True,False,《眞珠簾》,牡丹亭,62,南詞,雙調引,眞珠簾
5130.2,74,9,True,False,《眞珠簾》,荊釵記,62,南詞,雙調引,眞珠簾
5131.1,48,5,True,False,《秋蘂香（秋葉香）》,拜月亭,62,南詞,雙調引,秋蘂香
5132.1,45,5,True,False,《秋蘂香（秋葉香）》,四喜記,62,南詞,雙調引,秋蘂香
5132.2,34,4,True,False,《賀聖朝》,荊釵記,62,南詞,雙調引,賀聖朝
5133.1,36,5,True,False,《賀聖朝》,紫釵記,62,南詞,雙調引,賀聖朝
5133.2,45,6,True,False,《醉落魄》,勸善金科,62,南詞,雙調引,醉落魄
5134.1,54,6,True,False,《梅子黃時雨（黃梅雨）》,殺狗記,62,南詞,雙調引,梅子黃時雨
5134.2,53,6,True,False,《梅子黃時雨（黃梅雨）》,梅嶺記,62,南詞,雙調引,梅子黃時雨
5135.1,64,8,True,False,《紅林檎慢（紅林檎近）》,鳴鳳記,62,南詞,雙調引,紅林檎慢
5136.1,71,8,True,False,《紅林檎慢（紅林檎近）》,明珠記,62,南詞,雙調引,紅林檎慢
5136.2,36,5,True,False,《玉井蓮》,折桂記,62,南詞,雙調引,玉井蓮
5137.1,40,5,True,False,《玉井蓮》,折桂記,62,南詞,雙調引,玉井蓮
5137.2,19,3,True,False,《玉井蓮》,琵琶記,62,南詞,雙調引,玉井蓮
5138.1,19,3,True,False,《玉井蓮》,釵釧記,62,南詞,雙調引,玉井蓮
5138.2,66,7,True,False,《桃源憶故人》,邯鄲夢,62,南詞,雙調引,桃源憶故人
5139.1,66,7,True,False,《桃源憶故人》,千金記,62,南詞,雙調引,桃源憶故人
5139.2,87,9,True,False,《桃源憶故人》,歐陽修詞,62,南詞,雙調引,桃源憶故人
5140.1,90,8,True,False,《灞陵橋》,八義記,62,南詞,雙調引,灞陵橋
5141.1,56,8,True,False,《豆葉黃》,孤兒記,62,南詞,雙調引,豆葉黃
5142.1,51,6,True,False,《採蓮船（船入荷花蓮）》,生死夫妻,62,南詞,雙調引,採蓮船
5142.2,44,5,True,False,《採蓮船（船入荷花蓮）》,生死夫妻,62,南詞,雙調引,採蓮船
5143.1,56,7,True,False,《鎖柳烟》,運甓記,62,南詞,雙調引,鎖柳烟
5143.2,58,7,True,False,《眞珠馬》,翫江樓,62,南詞,雙調引,眞珠馬
5144.1,19,3,True,False,《旋風子》,拜月亭,62,南詞,雙調引,旋風子
5144.2,53,7,True,False,《小重山》,龍泉記,62,南詞,雙調引,小重山
5145.1,88,9,True,False,《隔重山》,西樓記,62,南詞,雙調引,隔重山
5146.1,61,7,True,False,《海棠嬌》,金雀記,62,南詞,雙調引,海棠嬌
5167.1,180,103,True,True,《五馬江兒水》,月令承應,63,南詞,雙調正曲,五馬江兒水
5168.1,146,86,True,True,《五馬江兒水》,銀瓶記,63,南詞,雙調正曲,五馬江兒水
5169.1,149,86,True,True,《五馬江兒水》,精忠記,63,南詞,雙調正曲,五馬江兒水
5170.1,179,97,True,True,《柳搖金》,白兔記,63,南詞,雙調正曲,柳搖金
5170.2,172,96,True,True,《柳搖金》,白兔記,63,南詞,雙調正曲,柳搖金
5171.1,181,97,True,True,《柳搖金》,雍熙樂府,63,南詞,雙調正曲,柳搖金
5172.1,149,71,True,True,《柳搖金》,詞林摘艷,63,南詞,雙調正曲,柳搖金
5173.1,127,37,True,True,《柳搖金》,詞林摘艷,63,南詞,雙調正曲,柳搖金
5174.1,148,72,True,True,《柳搖金》,邯鄲夢,63,南詞,雙調正曲,柳搖金
5175.1,223,111,True,True,《朝元令》,琵琶記,63,南詞,雙調正曲,朝元令
5176.1,192,104,True,True,《朝元令》,琵琶記,63,南詞,雙調正曲,朝元令
5177.1,199,108,True,True,《朝元令》,琵琶記,63,南詞,雙調正曲,朝元令
5178.1,134,46,True,True,《朝元令》,琵琶記,63,南詞,雙調正曲,朝元令
5179.1,228,112,True,True,《朝元令》,荊釵記,63,南詞,雙調正曲,朝元令
5180.1,199,102,True,True,《朝元令》,香囊記,63,南詞,雙調正曲,朝元令
5181.1,245,111,True,True,《朝元令》,玉簪記,63,南詞,雙調正曲,朝元令
5182.1,240,110,True,True,《朝元令》,玉簪記,63,南詞,雙調正曲,朝元令
5184.1,197,99,True,True,《夜雨打梧桐》,長生殿,63,南詞,雙調正曲,夜雨打梧桐
5185.1,146,50,True,True,《夜雨打梧桐》,長生殿,63,南詞,雙調正曲,夜雨打梧桐
5186.1,195,98,True,True,《夜雨打梧桐》,綵樓記,63,南詞,雙調正曲,夜雨打梧桐
5187.1,140,49,True,True,《夜雨打梧桐》,邯鄲夢,63,南詞,雙調正曲,夜雨打梧桐
5188.1,236,123,True,True,《對美人》,詞林摘艷,63,南詞,雙調正曲,對美人
5189.1,248,122,True,True,《對美人》,詞林摘艷,63,南詞,雙調正曲,對美人
5190.1,244,118,True,True,《對美人》,詞林摘艷,63,南詞,雙調正曲,對美人
5191.1,176,60,True,True,《對美人》,詞林摘艷,63,南詞,雙調正曲,對美人
5193.1,198,111,True,True,《金字令》,月令承應,63,南詞,雙調正曲,金字令
5194.1,165,54,True,True,《金字令》,月令承應,63,南詞,雙調正曲,金字令
5195.1,197,111,True,True,《金字令》,釵釧記,63,南詞,雙調正曲,金字令
5196.1,144,77,True,True,《四塊金》,法宮雅奏,63,南詞,雙調正曲,四塊金
5197.1,143,74,True,True,《四塊金》,散曲,63,南詞,雙調正曲,四塊金
5197.2,130,37,True,True,《四塊金》,詞林摘艷,63,南詞,雙調正曲,四塊金
5198.1,125,62,True,True,《灞陵橋》,金鎖記,63,南詞,雙調正曲,灞陵橋
5199.1,127,67,True,True,《灞陵橋》,拜月亭,63,南詞,雙調正曲,灞陵橋
5200.1,86,31,True,True,《灞陵橋》,拜月亭,63,南詞,雙調正曲,灞陵橋
5201.1,156,73,True,True,《灞陵橋》,尋親記,63,南詞,雙調正曲,灞陵橋
5202.1,103,37,True,True,《灞陵橋》,臥冰記,63,南詞,雙調正曲,灞陵橋
5203.1,107,42,True,True,《柳梢青》,江流記,63,南詞,雙調正曲,柳梢青
5203.2,105,44,True,True,《柳梢青》,江流記,63,南詞,雙調正曲,柳梢青
5204.1,141,69,True,True,《柳梢青》,孤兒記,63,南詞,雙調正曲,柳梢青
5205.1,104,39,True,True,《柳梢青》,孤兒記,63,南詞,雙調正曲,柳梢青
5205.2,159,84,True,True,《柳梢青》,散曲,63,南詞,雙調正曲,柳梢青
5206.1,103,42,True,True,《柳梢青》,散曲,63,南詞,雙調正曲,柳梢青
5207.1,158,82,True,True,《柳梢青》,秦觀詞,63,南詞,雙調正曲,柳梢青
5208.1,107,44,True,True,《柳梢青》,謝無逸詞,63,南詞,雙調正曲,柳梢青
5209.1,277,134,True,True,《四朝元》,散曲,63,南詞,雙調正曲,四朝元
5210.1,276,132,True,True,《四朝元》,散曲,63,南詞,雙調正曲,四朝元
5211.1,270,129,True,True,《四朝元》,散曲,63,南詞,雙調正曲,四朝元
5212.1,195,65,True,True,《四朝元》,散曲,63,南詞,雙調正曲,四朝元
5214.1,161,79,True,True,《嬌鶯兒》,散曲,63,南詞,雙調正曲,嬌鶯兒
5215.1,160,76,True,True,《朝天歌》,詞林摘艷,63,南詞,雙調正曲,朝天歌
5216.1,159,76,True,True,《朝天歌》,詞林摘艷,63,南詞,雙調正曲,朝天歌
5216.2,125,38,True,True,《朝天歌》,詞林摘艷,63,南詞,雙調正曲,朝天歌
5217.1,132,36,True,True,《朝天歌》,詞林摘艷,63,南詞,雙調正曲,朝天歌
5218.1,149,73,True,True,《銷金帳》,拜月亭,63,南詞,雙調正曲,銷金帳
5219.1,121,37,True,True,《銷金帳》,拜月亭,63,南詞,雙調正曲,銷金帳
5220.1,168,76,True,True,《銷金帳》,琵琶記,63,南詞,雙調正曲,銷金帳
5221.1,150,76,True,True,《銷金帳》,琵琶記,63,南詞,雙調正曲,銷金帳
5222.1,144,72,True,True,《銷金帳》,琵琶記,63,南詞,雙調正曲,銷金帳
5223.1,112,35,True,True,《銷金帳》,琵琶記,63,南詞,雙調正曲,銷金帳
5223.2,162,73,True,True,《銷金帳》,牧羊記,63,南詞,雙調正曲,銷金帳
5224.1,148,70,True,True,《錦法經》,盛世新聲,63,南詞,雙調正曲,錦法經
5225.1,121,36,True,True,《錦法經》,燕子箋,63,南詞,雙調正曲,錦法經
5226.1,113,51,True,True,《羅帳裏坐》,琵琶記,63,南詞,雙調正曲,羅帳裏坐
5227.1,101,52,True,True,《羅帳裏坐》,琵琶記,63,南詞,雙調正曲,羅帳裏坐
5228.1,68,26,True,True,《羅帳裏坐》,琵琶記,63,南詞,雙調正曲,羅帳裏坐
5228.2,54,23,True,True,《鎖南枝》,法宮雅奏,63,南詞,雙調正曲,鎖南枝
5229.1,57,24,True,True,《鎖南枝》,荊釵記,63,南詞,雙調正曲,鎖南枝
5230.1,125,48,True,True,《鎖南枝》,白兔記,63,南詞,雙調正曲,鎖南枝
5230.2,62,21,True,True,《鎖南枝》,殺狗記,63,南詞,雙調正曲,鎖南枝
5231.1,71,23,True,True,《鎖南枝》,琵琶記,63,南詞,雙調正曲,鎖南枝
5232.1,67,22,True,True,《鎖南枝》,如是觀,63,南詞,雙調正曲,鎖南枝
5233.1,138,65,True,True,《孝順歌》,月令承應,63,南詞,雙調正曲,孝順歌
5234.1,88,34,True,True,《孝順歌》,勸善金科,63,南詞,雙調正曲,孝順歌
5234.2,147,66,True,True,《孝順歌》,李寶傳奇,63,南詞,雙調正曲,孝順歌
5235.1,120,62,True,True,《孝順歌》,李寶傳奇,63,南詞,雙調正曲,孝順歌
5236.1,131,60,True,True,《荷葉鋪水面（驟雨打新荷）》,月令承應,63,南詞,雙調正曲,荷葉鋪水面
5237.1,74,30,True,True,《荷葉鋪水面（驟雨打新荷）》,八義記,63,南詞,雙調正曲,荷葉鋪水面
5238.1,87,34,True,True,《荷葉鋪水面（驟雨打新荷）》,明珠記,63,南詞,雙調正曲,荷葉鋪水面
5238.2,147,68,True,True,《荷葉鋪水面（驟雨打新荷）》,綵樓記,63,南詞,雙調正曲,荷葉鋪水面
5239.1,157,72,True,True,《荷葉鋪水面（驟雨打新荷）》,節孝記,63,南詞,雙調正曲,荷葉鋪水面
5240.1,106,59,True,True,《普賢歌》,月令承應,63,南詞,雙調正曲,普賢歌
5241.1,49,31,True,True,《普賢歌》,勸善金科,63,南詞,雙調正曲,普賢歌
5241.2,108,61,True,True,《普賢歌》,法宮雅奏,63,南詞,雙調正曲,普賢歌
5242.1,55,23,True,True,《撼動山》,雙忠記,63,南詞,雙調正曲,撼動山
5243.1,49,43,True,True,《字字雙》,法宮雅奏,63,南詞,雙調正曲,字字雙
5243.2,49,41,True,True,《字字雙》,琵琶記,63,南詞,雙調正曲,字字雙
5244.1,84,40,True,True,《櫻桃花》,散曲,63,南詞,雙調正曲,櫻桃花
5246.1,66,26,True,True,《蛾郎兒》,八義記,63,南詞,雙調正曲,蛾郎兒
5246.2,56,19,True,True,《蛾郎兒》,金鎖記,63,南詞,雙調正曲,蛾郎兒
5247.1,150,82,True,True,《玉蘭花》,題紅記,63,南詞,雙調正曲,玉蘭花
5248.1,152,81,True,True,《玉蘭花》,題紅記,63,南詞,雙調正曲,玉蘭花
5249.1,81,35,True,True,《泛蘭舟（蘭舟近）》,王魁舊傳,63,南詞,雙調正曲,泛蘭舟
5250.1,60,43,True,True,《三棒鼓》,法宮雅奏,63,南詞,雙調正曲,三棒鼓
5251.1,63,43,True,True,《三棒鼓》,拜月亭,63,南詞,雙調正曲,三棒鼓
5251.2,69,43,True,True,《三棒鼓》,拜月亭,63,南詞,雙調正曲,三棒鼓
5252.1,71,47,True,True,《三棒鼓》,連環記,63,南詞,雙調正曲,三棒鼓
5253.1,37,31,True,True,《華嚴海會》,香囊記,63,南詞,雙調正曲,華嚴海會
5254.1,41,16,True,True,《華嚴海會》,牧羊記,63,南詞,雙調正曲,華嚴海會
5254.2,34,15,True,True,《華嚴海會》,牧羊記,63,南詞,雙調正曲,華嚴海會
5255.1,67,36,True,True,《四國朝序》,臥冰記,63,南詞,雙調正曲,四國朝序
5256.1,65,35,True,True,《四國朝序》,臥冰記,63,南詞,雙調正曲,四國朝序
5257.1,61,28,True,True,《清江引》,虎符記,63,南詞,雙調正曲,清江引
5257.2,57,29,True,True,《清江引》,虎符記,63,南詞,雙調正曲,清江引
5258.1,42,15,True,True,《清江引》,琵琶記,63,南詞,雙調正曲,清江引
5259.1,58,29,True,True,《清江引》,荊釵記,63,南詞,雙調正曲,清江引
5259.2,63,31,True,True,《清江引》,尋親記,63,南詞,雙調正曲,清江引
5260.1,57,29,True,True,《清江引》,尋親記,63,南詞,雙調正曲,清江引
5261.1,104,46,True,True,《回回舞》,四美記,63,南詞,雙調正曲,回回舞
5262.1,60,28,True,True,《回回舞》,如是觀,63,南詞,雙調正曲,回回舞
5263.1,41,16,True,True,《回回舞》,牧羊記,63,南詞,雙調正曲,回回舞
5263.2,40,21,True,True,《回回曲》,牧羊記,63,南詞,雙調正曲,回回曲
5264.1,43,21,True,True,《駐馬聽》,散曲,63,南詞,雙調正曲,駐馬聽
5265.1,48,30,True,True,《駐馬聽》,雍熙樂府,63,南詞,雙調正曲,駐馬聽
5266.1,238,157,True,True,《駐馬聽》,元人百種,63,南詞,雙調正曲,駐馬聽
5267.1,138,62,True,True,《駐馬聽》,雍熙樂府,63,南詞,雙調正曲,駐馬聽
5267.2,136,62,True,True,《駐馬聽》,單刀會,63,南詞,雙調正曲,駐馬聽
5268.1,96,67,True,True,《駐馬聽》,散曲,63,南詞,雙調正曲,駐馬聽
5269.1,109,23,True,True,《駐馬聽》,散曲,63,南詞,雙調正曲,駐馬聽
5270.1,102,29,True,True,《海棠賺》,散曲,63,南詞,雙調正曲,海棠賺
5271.1,112,26,True,True,《海棠賺》,崔護傳奇,63,南詞,雙調正曲,海棠賺
5272.1,104,27,True,True,《海棠賺》,崔護傳奇,63,南詞,雙調正曲,海棠賺
5272.2,48,22,True,True,《本音隨煞》,法宮雅奏,63,南詞,雙調正曲,本音隨煞
5273.1,44,22,True,True,《本音隨煞》,爛柯山,63,南詞,雙調正曲,本音隨煞
5273.2,51,22,True,True,《雙煞》,蕉帕記,63,南詞,雙調正曲,雙煞
5274.1,57,22,True,True,《雙煞》,散曲,63,南詞,雙調正曲,雙煞
5275.1,44,22,True,True,《慶餘》,月令承應,63,南詞,雙調正曲,慶餘
5275.2,24,16,True,True,《慶餘》,法宮雅奏,63,南詞,雙調正曲,慶餘
5283.1,168,92,True,True,《金江風》,法宮雅奏,64,南詞,雙調集曲,金江風
5284.1,210,103,True,True,《金江風》,臥冰記,64,南詞,雙調集曲,金江風
5285.1,179,97,True,True,《淘金令》,幻奇緣,64,南詞,雙調集曲,淘金令
5286.1,212,105,True,True,《金馬朝元令》,勘皮靴,64,南詞,雙調集曲,金馬朝元令
5287.1,255,133,True,True,《金柳嬌鶯》,夢花酣,64,南詞,雙調集曲,金柳嬌鶯
5288.1,158,81,True,True,《金三段》,法宮雅奏,64,南詞,雙調集曲,金三段
5289.1,214,107,True,True,《金水柳》,青衫記,64,南詞,雙調集曲,金水柳
5290.1,247,117,True,True,《金雲令》,西廂記,64,南詞,雙調集曲,金雲令
5291.1,207,97,True,True,《金江水》,八義記,64,南詞,雙調集曲,金江水
5292.1,258,137,True,True,《金江水》,散曲,64,南詞,雙調集曲,金江水
5293.1,234,125,True,True,《雙金令（重疊金水令）》,生死夫妻,64,南詞,雙調集曲,雙金令
5294.1,194,95,True,True,《金風曲》,散曲,64,南詞,雙調集曲,金風曲
5295.1,241,115,True,True,《江頭金桂》,勸善金科,64,南詞,雙調集曲,江頭金桂
5297.1,248,116,True,True,《江頭金桂》,琵琶記,64,南詞,雙調集曲,江頭金桂
5298.1,195,98,True,True,《雙令江兒水（二犯江兒水）》,詞林摘艷,64,南詞,雙調集曲,雙令江兒水
5299.1,91,49,True,True,《雙令江兒水（二犯江兒水）》,一捧雪,64,南詞,雙調集曲,雙令江兒水
5301.1,348,158,True,True,《風雲會四朝元》,長生殿,64,南詞,雙調集曲,風雲會四朝元
5302.1,80,24,True,True,《風雲會四朝元》,長生殿,64,南詞,雙調集曲,風雲會四朝元
5304.1,199,101,True,True,《五馬搖金》,存孤記,64,南詞,雙調集曲,五馬搖金
5305.1,148,74,True,True,《水金令（金水令）》,綵樓記,64,南詞,雙調集曲,水金令
5306.1,261,131,True,True,《朝金羅鼓令》,明珠記,64,南詞,雙調集曲,朝金羅鼓令
5307.1,32,15,True,True,《金蓼朝元歌》,散曲,64,南詞,雙調集曲,金蓼朝元歌
5309.1,188,84,True,True,《孝南枝》,錦香亭,64,南詞,雙調集曲,孝南枝
5309.2,131,64,True,True,《孝南枝》,玉簪記,64,南詞,雙調集曲,孝南枝
5310.1,215,101,True,True,《孝順兒》,琵琶記,64,南詞,雙調集曲,孝順兒
5311.1,132,50,True,True,《孝順兒》,琵琶記,64,南詞,雙調集曲,孝順兒
5312.1,131,68,True,True,《孝金經（孝金歌）》,牡丹亭,64,南詞,雙調集曲,孝金經
5313.1,86,34,True,True,《孝金經（孝金歌）》,牡丹亭,64,南詞,雙調集曲,孝金經
5314.1,137,50,True,True,《孝南兒（孝順兒）》,節孝記,64,南詞,雙調集曲,孝南兒
5315.1,153,72,True,True,《南枝金桂》,春燈謎,64,南詞,雙調集曲,南枝金桂
5315.2,88,36,True,True,《南枝金桂》,人獸關,64,南詞,雙調集曲,南枝金桂
5316.1,179,80,True,True,《鎖順南枝（鎖順枝）》,鴛鴦棒,64,南詞,雙調集曲,鎖順南枝
5317.1,78,30,True,True,《南枝歌》,柳永傳奇,64,南詞,雙調集曲,南枝歌
5318.1,113,59,True,True,《南枝映水清（二犯孝順歌）》,拜月亭,64,南詞,雙調集曲,南枝映水清
5319.1,81,30,True,True,《南枝映水清（二犯孝順歌）》,拜月亭,64,南詞,雙調集曲,南枝映水清
5320.1,54,25,True,True,《清南枝》,法宮雅奏,64,南詞,雙調集曲,清南枝
5320.2,66,25,True,True,《清南枝》,牡丹亭,64,南詞,雙調集曲,清南枝
5351.1,67,7,True,False,《新水令》,月令承應,65,北詞,雙角隻曲,新水令
5351.2,74,5,True,False,《新水令》,元人百種,65,北詞,雙角隻曲,新水令
5352.1,71,9,True,False,《新水令》,雍熙樂府,65,北詞,雙角隻曲,新水令
5353.1,91,7,True,False,《新水令》,散曲,65,北詞,雙角隻曲,新水令
5354.1,88,9,True,False,《新水令》,蘇武還鄉,65,北詞,雙角隻曲,新水令
5354.2,107,38,True,True,《新水令》,雍熙樂府,65,北詞,雙角隻曲,新水令
5355.1,98,12,True,False,《新水令》,雍熙樂府,65,北詞,雙角隻曲,新水令
5356.1,80,6,True,False,《新水令》,天寶遺事,65,北詞,雙角隻曲,新水令
5357.1,64,27,True,True,《新水令》,散曲,65,北詞,雙角隻曲,新水令
5357.2,74,7,True,False,《新水令》,雍熙樂府,65,北詞,雙角隻曲,新水令
5358.1,102,8,True,False,《新水令》,單刀會,65,北詞,雙角隻曲,新水令
5359.1,54,7,True,False,《新水令》,散曲,65,北詞,雙角隻曲,新水令
5359.2,80,35,True,True,《新水令》,太平圖,65,北詞,雙角隻曲,新水令
5360.1,84,36,True,True,《新水令》,太平圖,65,北詞,雙角隻曲,新水令
5361.1,89,7,True,False,《新水令》,雍熙樂府,65,北詞,雙角隻曲,新水令
5361.2,59,6,True,False,《新水令》,散曲,65,北詞,雙角隻曲,新水令
5362.1,55,6,True,False,《新水令》,散曲,65,北詞,雙角隻曲,新水令
5362.2,63,23,True,True,《新水令》,散曲,65,北詞,雙角隻曲,新水令
5363.1,70,9,True,False,《駐馬聽》,元人百種,65,北詞,雙角隻曲,駐馬聽
5371.1,69,10,True,False,《駐馬聽近》,散曲,65,北詞,雙角隻曲,駐馬聽近
5371.2,56,8,True,False,《駐馬聽近》,散曲,65,北詞,雙角隻曲,駐馬聽近
5372.1,88,9,True,False,《駐馬聽近》,雍熙樂府,65,北詞,雙角隻曲,駐馬聽近
5372.2,96,39,True,True,《駐馬聽近》,雍熙樂府,65,北詞,雙角隻曲,駐馬聽近
5374.1,53,7,True,False,《步步嬌（潘妃曲）》,散曲,65,北詞,雙角隻曲,步步嬌
5374.2,74,28,True,True,《步步嬌（潘妃曲）》,散曲,65,北詞,雙角隻曲,步步嬌
5375.1,94,36,True,True,《步步嬌（潘妃曲）》,散曲,65,北詞,雙角隻曲,步步嬌
5375.2,73,7,True,False,《步步嬌（潘妃曲）》,元人百種,65,北詞,雙角隻曲,步步嬌
5376.1,87,7,True,False,《步步嬌（潘妃曲）》,七國記,65,北詞,雙角隻曲,步步嬌
5377.1,85,32,True,True,《步步嬌（潘妃曲）》,元人百種,65,北詞,雙角隻曲,步步嬌
5378.1,93,33,True,True,《沉醉東風》,散曲,65,北詞,雙角隻曲,沉醉東風
5379.1,98,38,True,True,《沉醉東風》,雍熙樂府,65,北詞,雙角隻曲,沉醉東風
5380.1,92,36,True,True,《沉醉東風》,元人百種,65,北詞,雙角隻曲,沉醉東風
5380.2,124,41,True,True,《沉醉東風》,元人百種,65,北詞,雙角隻曲,沉醉東風
5381.1,68,8,True,False,《沉醉東風》,七國記,65,北詞,雙角隻曲,沉醉東風
5382.1,107,35,True,True,《沉醉東風》,單刀會,65,北詞,雙角隻曲,沉醉東風
5383.1,97,46,True,True,《沉醉東風》,太平圖,65,北詞,雙角隻曲,沉醉東風
5384.1,66,8,True,False,《沉醉東風》,元人百種,65,北詞,雙角隻曲,沉醉東風
5384.2,81,36,True,True,《沉醉東風》,雍熙樂府,65,北詞,雙角隻曲,沉醉東風
5385.1,95,49,True,True,《沉醉東風》,太平圖,65,北詞,雙角隻曲,沉醉東風
5386.1,36,16,True,True,《鴈兒落（平沙落雁）》,散曲,65,北詞,雙角隻曲,鴈兒落
5387.1,56,27,True,True,《鴈兒落（平沙落雁）》,雍熙樂府,65,北詞,雙角隻曲,鴈兒落
5387.2,59,27,True,True,《鴈兒落（平沙落雁）》,元人百種,65,北詞,雙角隻曲,鴈兒落
5388.1,59,28,True,True,《鴈兒落（平沙落雁）》,散曲,65,北詞,雙角隻曲,鴈兒落
5388.2,63,22,True,True,《鴈兒落（平沙落雁）》,散曲,65,北詞,雙角隻曲,鴈兒落
5389.1,53,27,True,True,《鴈兒落（平沙落雁）》,元人百種,65,北詞,雙角隻曲,鴈兒落
5390.1,52,22,True,True,《鴈兒落（平沙落雁）》,雍熙樂府,65,北詞,雙角隻曲,鴈兒落
5390.2,67,26,True,True,《鴈兒落（平沙落雁）》,雍熙樂府,65,北詞,雙角隻曲,鴈兒落
5391.1,73,40,True,True,《得勝令（凱歌回、陣陣贏）》,散曲,65,北詞,雙角隻曲,得勝令
5391.2,103,56,True,True,《得勝令（凱歌回、陣陣贏）》,雍熙樂府,65,北詞,雙角隻曲,得勝令
5392.1,95,46,True,True,《得勝令（凱歌回、陣陣贏）》,元人百種,65,北詞,雙角隻曲,得勝令
5393.1,88,45,True,True,《得勝令（凱歌回、陣陣贏）》,元人百種,65,北詞,雙角隻曲,得勝令
5394.1,104,46,True,True,《得勝令（凱歌回、陣陣贏）》,元人百種,65,北詞,雙角隻曲,得勝令
5395.1,105,44,True,True,《得勝令（凱歌回、陣陣贏）》,雍熙樂府,65,北詞,雙角隻曲,得勝令
5396.1,159,80,True,True,《鴈兒落帶得勝令》,長生殿,65,北詞,雙角隻曲,鴈兒落帶得勝令
5397.1,445,107,True,True,《鴈兒落帶得勝令》,散曲,65,北詞,雙角隻曲,鴈兒落帶得勝令
5401.1,53,18,True,True,《喬牌兒》,散曲,65,北詞,雙角隻曲,喬牌兒
5401.2,58,30,True,True,《喬牌兒》,元人百種,65,北詞,雙角隻曲,喬牌兒
5402.1,50,23,True,True,《喬牌兒》,散曲,65,北詞,雙角隻曲,喬牌兒
5402.2,46,26,True,True,《喬牌兒》,雍熙樂府,65,北詞,雙角隻曲,喬牌兒
5403.1,75,26,True,True,《滴滴金（甜水令）》,元人百種,65,北詞,雙角隻曲,滴滴金
5403.2,93,35,True,True,《滴滴金（甜水令）》,元人百種,65,北詞,雙角隻曲,滴滴金
5404.1,75,8,True,False,《折桂令（秋風第一枝、天香引）》,散曲,65,北詞,雙角隻曲,折桂令
5405.1,106,44,True,True,《折桂令（秋風第一枝、天香引）》,散曲,65,北詞,雙角隻曲,折桂令
5406.1,137,52,True,True,《折桂令（秋風第一枝、天香引）》,散曲,65,北詞,雙角隻曲,折桂令
5406.2,144,48,True,True,《折桂令（秋風第一枝、天香引）》,散曲,65,北詞,雙角隻曲,折桂令
5407.1,156,55,True,True,《折桂令（秋風第一枝、天香引）》,元人百種,65,北詞,雙角隻曲,折桂令
5408.1,170,92,True,True,《折桂令（秋風第一枝、天香引）》,散曲,65,北詞,雙角隻曲,折桂令
5409.1,143,54,True,True,《折桂令（秋風第一枝、天香引）》,元人百種,65,北詞,雙角隻曲,折桂令
5410.1,149,53,True,True,《折桂令（秋風第一枝、天香引）》,元人百種,65,北詞,雙角隻曲,折桂令
5411.1,149,51,True,True,《折桂令（秋風第一枝、天香引）》,太平圖,65,北詞,雙角隻曲,折桂令
5412.1,197,71,True,True,《折桂令（秋風第一枝、天香引）》,雍熙樂府,65,北詞,雙角隻曲,折桂令
5414.1,167,52,True,True,《折桂令（秋風第一枝、天香引）》,雍熙樂府,65,北詞,雙角隻曲,折桂令
5415.1,144,50,True,True,《折桂令（秋風第一枝、天香引）》,散曲,65,北詞,雙角隻曲,折桂令
5416.1,194,55,True,True,《百字折桂令》,散曲,65,北詞,雙角隻曲,百字折桂令
5417.1,150,58,True,True,《蟾宮曲（步蟾宮）》,散曲,65,北詞,雙角隻曲,蟾宮曲
5419.1,58,31,True,True,《沽美酒（瓊林宴）》,法宮雅奏,65,北詞,雙角隻曲,沽美酒
5419.2,55,34,True,True,《沽美酒（瓊林宴）》,元人百種,65,北詞,雙角隻曲,沽美酒
5420.1,56,34,True,True,《沽美酒（瓊林宴）》,元人百種,65,北詞,雙角隻曲,沽美酒
5420.2,63,35,True,True,《沽美酒（瓊林宴）》,雍熙樂府,65,北詞,雙角隻曲,沽美酒
5421.1,70,36,True,True,《沽美酒（瓊林宴）》,散曲,65,北詞,雙角隻曲,沽美酒
5422.1,71,40,True,True,《太平令》,雍熙樂府,65,北詞,雙角隻曲,太平令
5423.1,77,46,True,True,《太平令》,法宮雅奏,65,北詞,雙角隻曲,太平令
5424.1,77,44,True,True,《太平令》,散曲,65,北詞,雙角隻曲,太平令
5424.2,110,52,True,True,《太平令》,單刀會,65,北詞,雙角隻曲,太平令
5425.1,75,41,True,True,《太平令》,雍熙樂府,65,北詞,雙角隻曲,太平令
5426.1,89,46,True,True,《太平令》,散曲,65,北詞,雙角隻曲,太平令
5427.1,95,44,True,True,《太平令》,雍熙樂府,65,北詞,雙角隻曲,太平令
5428.1,69,38,True,True,《太平令》,散曲,65,北詞,雙角隻曲,太平令
5429.1,153,94,True,True,《沽美酒帶太平令》,艷雲亭,65,北詞,雙角隻曲,沽美酒帶太平令
5430.1,46,21,True,True,《銀漢浮槎（喬木查）》,散曲,65,北詞,雙角隻曲,銀漢浮槎
